suurus_m2;hind_m2_eur;muugi_hind_eur
23;3818,07;82948
39;3431,3;130165
18;3435,75;54016
18;3819,77;68023
18;3095,35;55441
18;3281,66;57654
20;3446,52;70738
18;3191,34;57191
18;3570,81;65161
20;3525,07;68329
18;3557,03;61988
18;3402,41;66041
18;3433,21;59406
21;3519,98;73892
18;3317,13;60184
23;3384,08;72130
18;3139,21;48746
18;3394,14;57969
18;3313,8;58932
19;3406,14;70393
20;3614,91;71920
18;3161,63;63277
18;3566,11;71892
21;3461,51;75559
19;3373,93;63864
31;3268,61;98566
18;3648,87;66018
21;3154,12;71109
18;3265,94;60742
19;3558,09;62207
19;3413,45;67608
85;3117,95;258732
53;3270,81;176553
18;3544,64;54508
18;3302,69;61555
18;3503,82;62640
18;3198,81;54849
18;3481,85;60922
20;3255,57;59298
18;3472,69;66421
18;3330,42;60163
21;3786,87;76072
18;3611,91;69406
18;3520,7;66892
19;3420,81;57743
18;3454,08;67420
23;3379,45;80475
18;3494,5;64785
18;3284,49;63250
18;3237,6;61965
18;3272,78;57478
21;3606,68;72911
18;3508,38;63299
19;3579,47;69919
18;3329,51;52363
18;3551,43;63230
18;3507,87;54953
18;3561,42;63707
20;3337,66;51009
18;3149,15;56354
18;3491,2;69779
18;3387,81;57547
18;3473,1;73698
20;3183,33;66916
23;3025,12;60639
20;3039,2;59722
18;3334,33;72979
18;3361,43;66861
18;3394,52;64969
18;3803,42;70421
20;3620,69;73460
18;3464,05;63565
18;3741,88;80355
19;3425,66;63728
18;3554,06;59875
18;3662,52;63590
22;3106,85;63571
18;3410,23;54746
18;3721,68;58247
18;3469,4;55062
19;3495,21;62093
21;3577,06;69611
18;3799,14;67871
18;3703,3;61147
18;3220,69;67101
74;3058,23;227993
18;3602,72;61460
19;3193,52;58472
18;3749,81;71935
21;3478,26;84795
21;3357,94;64576
18;3651,07;63956
18;3399,83;67384
18;3407,25;59740
18;3572,81;71683
22;3266,79;64946
20;3629,28;71072
19;3675,24;67443
23;2985,59;67848
18;3431,42;57992
19;3339,09;62795
18;3251,49;63752
18;3184,22;46466
36;3158,14;122004
18;3460,93;65663
18;3425,54;61173
19;3107,29;53371
19;3354,48;64166
19;3348,22;64458
19;3096,7;69824
18;3423,38;63801
18;3549,7;64941
24;3499,21;87019
18;3417,02;58817
22;3132,63;65229
18;3325,7;57935
19;3207,12;64426
18;3372,36;60837
22;3401,41;74112
20;3424,58;71274
18;3434,51;62632
20;3183,56;55957
18;3319,66;54624
18;3365,54;59202
18;3230;59705
20;3516,23;68826
18;3428,27;54880
18;3499,23;62406
18;3479,18;63990
20;3336,44;72061
19;3212,83;63156
18;3064,76;50764
18;3550,15;62994
20;3573,91;77180
18;3440,4;58869
18;3580,61;72034
18;3482,45;64772
18;3601,98;62909
18;3331,84;61565
18;3581,72;61369
22;3145,67;70125
18;2930,52;47994
20;3560,72;72069
18;3571,12;64949
18;3508,01;60587
18;3206,96;51995
23;3337,61;72368
18;3170,02;54772
19;3489,81;68916
18;3526,34;67247
18;3496,84;66161
59;3390,02;195439
18;3379,95;66911
18;3064,14;59437
19;3288,55;70900
19;3422,3;67739
19;3406,08;58207
18;3536,7;69464
30;3364,05;99954
18;3264,3;60312
22;3475,33;71300
19;3529,7;67004
18;3498,67;59814
18;3717,18;68500
20;3251,68;56617
18;3311,09;55770
19;3113,27;62019
18;3234,93;56475
18;3619,81;73602
18;3407,34;58619
18;3373,16;59562
19;3369,57;69566
18;3435,08;57132
18;3494,05;63727
20;3542,38;75849
18;3617,26;70001
18;2886,36;44737
19;3392,13;60998
31;3466,98;104322
18;3380,39;65042
18;3176,08;56109
19;3469,49;56769
18;3437,74;66066
22;3363,69;76926
18;3273,82;57342
18;3576,19;60482
18;3379,75;66897
18;3342,67;64727
18;3216,65;49779
19;3409,84;63974
18;3107,98;57274
18;3351,65;60788
18;3303,59;58683
18;3586,66;62194
27;3417,08;96679
18;3386,11;60445
18;3453,86;70962
18;3404,61;54867
18;3215,02;59760
19;3487,76;70304
18;3468,66;60934
38;3308,04;121832
18;3292,56;58448
18;3324,84;65543
18;3012,25;50924
18;3420,8;57686
20;3350,4;66078
18;3175,14;52553
18;3349,35;59093
18;3515,33;61233
18;3423,2;58409
19;3511,55;70491
19;3579,25;68177
19;3302,41;62338
18;3368,56;60580
18;3471,75;61011
18;3141,27;53623
18;3273,91;51102
37;3421,06;115716
18;2954,63;44310
18;3398,12;59959
18;3406,54;68037
18;3674,53;65651
18;3540,15;62006
18;3531,61;57861
30;3124,29;96422
18;3234,61;52628
18;3457,52;55342
18;3410,35;63599
18;3284,2;48041
21;3227,52;65598
18;3308,83;63099
18;3287;60192
20;3350,67;66769
39;3660,77;143423
18;3277,87;68666
19;3457,78;62446
20;3474,68;63521
18;3613,86;64640
18;3275,25;56481
18;3184,76;64289
18;3238,85;55531
18;3081,55;48077
18;3028,68;53533
19;3273,84;65370
18;3175,88;52174
18;3504,28;55895
20;3706,89;70272
18;3372,14;55680
18;3261,26;56124
19;3829,34;68930
19;3445,36;70274
18;3180,85;55261
19;3153,87;65239
18;3444,59;66573
18;3568,59;60013
21;3651,77;72898
20;3312,86;71380
18;3440,39;62659
18;3585,56;57365
19;3275,97;68393
18;3586,24;64316
19;3478,04;69295
18;3471,73;58921
18;3468,1;58490
20;3297,36;64686
20;3659,62;76694
18;3549,14;68345
18;3365,38;67616
27;3459,83;100802
18;3580,64;60587
19;3480,42;62845
18;3252,1;57525
19;3421,38;63080
26;3606,35;87537
24;3229,73;72762
18;3348,76;62653
18;3246;62293
18;3696,36;60495
20;3369,87;62568
19;3327,44;64079
18;3149,57;56790
18;3569,32;59463
31;3289,56;92308
18;3354,5;55012
20;3392,48;65226
18;3406,73;59968
21;3859,99;80186
18;3698,13;69328
18;3579,42;71261
18;3395,26;61533
18;3436,7;68332
18;3266,45;60057
19;3244,98;54688
18;3504,09;56684
20;3366,67;63308
18;3547,94;65857
111;3011,53;335869
33;3346,05;111511
20;3650,25;69102
18;3470,14;67331
18;3488,78;61430
18;3036,01;62243
18;3254,77;58156
18;3302,45;67509
18;2970,43;51184
18;3749,69;69814
18;3085,86;61266
18;3720,15;77799
18;3489,63;58418
26;3341,86;82213
22;3227,51;71227
18;3333,35;63533
18;3471,99;56461
25;3292,38;80061
18;3530,65;73059
18;3073,65;53841
18;3578,94;62333
18;3425,86;71892
18;3463,78;59864
20;3253,54;59072
18;3473,86;61130
20;3457,55;71620
21;3263,28;69000
18;3230,69;59037
18;2923,78;46213
18;3397,59;58995
78;3214,68;255770
18;3558,84;60797
19;3510,01;60344
19;3280,58;57167
18;3390,2;51702
71;2949,08;213584
19;3470,49;72090
18;3549,16;61896
23;3249,09;84665
18;3193,98;53436
18;3537,84;70228
18;3373,47;66278
18;3370,71;59648
21;3718,12;81655
18;3415,84;64977
18;3444,83;63131
18;3234,61;60159
18;3516,69;59325
18;3501,92;68879
19;3331,04;63856
18;3228,1;64462
18;3306,77;63495
18;3381,44;62300
18;3594,45;60351
18;3344,6;60300
18;3575,17;62151
18;3373,73;66166
18;3535,66;62978
21;3106,48;62527
18;3373,5;62153
18;3358,97;55292
18;3466,17;63613
18;3451,29;60473
19;3653,18;60991
18;3207,95;58818
18;3190,19;52539
19;3431,26;61049
18;3453,18;71268
18;3253,7;51601
21;2968,68;62472
18;3324,53;55537
24;3585,76;79062
18;3131,74;59631
18;3433,98;55873
77;3129,3;233820
22;3241,41;67438
21;3265,8;70136
22;2971,04;73734
20;3314,11;72515
18;3391,84;63507
18;3446,58;53991
18;3391,83;67770
18;3535,44;61810
20;3259,36;56611
18;3538,87;78130
18;3058,65;54903
18;3293,11;58743
19;3246,93;61913
18;3475,23;62524
19;3245,83;57966
18;3458,23;54192
18;3247,5;63527
18;3439,36;60104
18;3330,59;57832
18;3446,33;63403
18;3347,91;59154
18;3377,05;61460
18;3675,13;70014
18;3687,57;63820
18;3252,04;54999
18;3655,66;73486
18;3630,42;68157
18;3327,24;72907
19;3493,22;66522
18;3524,93;65501
19;3240,83;69344
18;3170,43;57548
18;3285,49;60377
19;3340,59;61409
23;3403,48;79877
18;3580,39;60063
19;3600,4;74160
24;3279,22;81525
18;3315,15;65755
19;3485,24;71299
19;3320,44;55402
18;3635,32;64222
19;3275,57;65512
27;3410,09;89762
23;2906,12;72534
18;3620,77;64027
21;3419,66;73280
27;3378,07;90478
18;2991,65;42994
18;3734,74;66604
18;3345,02;55637
18;3395,13;62172
20;3249,52;60759
18;3429,58;63882
18;3356,99;62541
18;3583,32;68446
19;3268,54;64200
19;3632,61;68296
21;3192,54;70129
19;3771,54;67492
18;3420,49;59179
18;3573,76;62195
23;3350,81;80422
18;3367,13;60964
18;3396,32;60712
21;3428,66;71142
20;3353,68;73890
18;3438,83;67920
18;3339,73;60292
18;3318,85;64192
18;3317,11;67741
18;3444,2;64141
18;3394,47;56450
19;3611,39;69557
50;3316,27;167379
22;3357,42;81320
18;3113,01;47630
18;3214,04;62625
18;3210,08;59974
18;3168,27;61906
19;3249,56;60584
18;3680,54;59013
18;3152,81;54968
18;3321,9;58682
18;3546,11;58786
18;3663,78;70554
19;3535,87;70779
20;3826,34;69589
18;3141,3;66949
20;3120,29;62319
18;3200,65;52770
24;3601,16;89909
18;3604,41;62198
18;3442,69;65455
18;3309,77;62237
18;3349,66;63181
18;3477,77;54081
18;3434,81;65676
19;3683,51;70526
18;3314,13;55227
19;3355,98;59582
18;3296,02;62582
29;3475,4;97223
18;3302,96;62465
18;3637,54;65630
18;3681,58;65674
18;3459,58;69676
41;3567,55;143051
19;3259,2;54631
19;3706,43;70450
18;3981,35;75273
18;3258,11;63223
18;3432,01;57901
18;3416,39;66811
20;3405,92;74448
18;3531,45;64693
18;3123,9;52591
18;3616,69;69841
18;3442,83;65902
18;3161,94;58853
21;3504,77;69954
21;3542,55;67591
18;3478,95;59674
19;3212,32;62872
18;3371,66;57561
28;3701,76;107581
18;3560,13;68458
24;3594,98;88447
19;3480,42;70934
18;3404,37;67612
18;3667,25;62354
18;3413,69;60447
22;3109,92;62142
18;3276,37;59001
18;3276,92;53166
18;3181,64;55681
18;3533,59;64862
18;3359,37;58353
19;3774,07;70863
20;3451,18;71457
19;3476,88;61882
18;3385,06;62943
18;3667,55;62959
18;3345,49;49475
20;3328,69;64771
18;3172,72;55898
18;3372,75;53130
18;3301,06;56479
18;3500,96;63908
18;3279,3;52092
22;3210,8;66449
21;3487,18;68966
18;3134,61;60107
18;3274,89;55908
19;3234,21;65489
18;3284,33;58152
18;3093,3;49469
18;3408,22;73211
18;3518,54;64778
24;3458,96;82356
18;3618,11;67340
18;3443,71;61012
19;3720,84;73674
18;3382,88;55973
18;3844,66;64159
18;3550,94;66633
18;3340,46;64278
20;3473,41;61596
18;3309,01;60906
18;3416,09;68891
20;3393,24;57628
18;3543,52;52662
18;3307,44;54356
18;3359,39;59193
18;3643,06;68089
18;3377,7;60167
18;3074,1;44807
25;3545,95;95111
18;3344,28;58271
18;3317,43;62771
19;3313,84;60863
22;3622,69;76709
27;3349,93;85312
34;3584,37;113315
19;3240,82;60090
18;2992,09;43471
18;3247,43;59832
18;3638,01;67257
18;3319,08;58767
18;3443,94;58080
18;3380,53;63763
21;3218,14;72803
23;3406,95;74406
18;3556,36;57723
19;3520,61;65181
28;3357,13;92705
19;3534,03;73102
20;3529,52;68704
18;3169,29;57311
18;3209,83;68385
18;3388,14;59140
18;3120,25;53434
18;3374,63;56201
18;3442,19;58903
19;3443,02;60547
18;3818,71;60924
18;3478,21;63840
18;3465,08;57031
25;3274,6;80644
18;3409,74;55241
18;3405,21;64045
18;3824,02;64485
18;3566,73;70533
28;3264,03;92999
24;3354,15;76427
20;3356,44;58577
22;3353,8;73238
19;3469,87;67814
18;3328,1;56850
19;3493,04;61272
21;3720,82;80724
23;3481,9;75009
18;3399,19;63667
18;3551,86;58702
20;3487,78;71582
19;3100,12;51867
18;3263,78;53710
20;3606,87;74748
18;3402,79;66261
18;3161,81;53122
18;3227,39;65433
18;3642,62;56880
18;3616,07;63721
18;3218,91;55454
18;3261,38;63968
30;3391,97;98288
18;3311,86;61583
20;3509,04;71832
19;3427,38;67338
18;3511,21;56750
18;3336,84;57066
18;3553,66;63549
55;3180,82;170650
18;3290,59;54786
18;3582,53;66847
18;3398,38;64266
36;3569,36;127985
18;3454,15;64479
18;3341,35;61884
18;3472,88;62614
20;3136,15;65793
18;3173,5;66456
20;3500,83;72835
18;3270,85;51265
18;3155,93;55349
18;3286,6;59710
18;3619,91;68100
18;3468,77;62280
21;3305,44;65563
18;3377,83;62015
19;3280,69;67765
18;3383,69;59222
18;3457,76;67537
19;3225,76;65731
20;3542,59;73571
19;3715,7;73676
18;3348,45;61823
18;3429,85;63663
18;3347,02;62625
18;3492,67;63640
19;3024,91;62346
18;3236,32;55624
18;3927,7;78310
23;3317,06;81007
18;3595,8;61650
19;3047,78;51637
18;3566,23;64155
18;3366,35;62418
18;3427,81;58144
19;3290,75;59853
19;3579,27;70316
44;3292,77;152011
23;3266,54;68873
57;3326,12;182211
20;3304,18;71214
18;3774,13;66241
18;3644,8;63996
21;3533,02;73700
18;3177,94;53781
19;3634,46;74085
18;3617,96;70039
18;3434,05;61056
18;3142,5;50089
18;3450,21;59019
18;3307,1;69636
23;3183,19;75972
19;3751,24;68695
18;3410,07;63865
18;3563,48;67594
21;3493,38;74468
18;3545,81;63441
18;3556,47;64330
18;3230,75;57036
20;3588,89;73335
18;3757,5;65286
18;3689,69;66096
18;3503,38;62540
18;3574,83;65887
18;3362,63;60543
18;3409,23;54103
20;3240,05;58781
18;3467,62;61091
18;3493,93;63402
18;3501,22;64155
18;3646;62848
22;3235,01;71781
18;3428,31;60069
23;3491,81;79276
49;3369,89;159374
18;3444,92;58422
18;3301,93;61007
18;3481,33;61080
19;3191,71;61696
18;3061,43;58163
18;3136,07;53568
19;3513,61;70429
21;3195,14;64334
19;3769,5;74573
20;3450,43;66375
24;3088,78;78179
34;3382,22;117006
18;3562,16;65730
18;3583,11;65935
18;3393,36;57059
19;3291,58;61854
18;3511,42;59669
18;3306,12;62123
22;3243,97;75447
30;3384,38;100384
18;2961,81;59789
18;3216,48;59602
18;3041,53;56464
18;3524,75;64433
19;3328,73;67190
18;3327,16;62479
18;3501,29;64025
18;3610,78;73032
19;3337,19;59689
18;3655,36;74534
18;3382;66559
18;3383,84;57980
18;3742,44;65001
20;3441,92;74264
18;3366,94;58746
20;3627,89;65968
18;3322,59;56902
18;3254,42;69348
18;3269,94;62200
18;3518,08;64867
18;3333,81;66428
18;2900,51;59741
18;3322,62;65766
18;3376,9;51951
19;3330,43;61329
18;3274,04;55029
18;3508,61;73163
18;3349,31;57440
29;3537,51;102098
18;3225,6;52757
19;3121,77;62055
18;3410,65;64613
18;3810,65;62694
25;3475,94;90511
21;3542,94;74469
18;3003,47;57071
18;3511,27;70971
18;3551,42;61028
19;3447,34;67180
18;3468,95;53323
18;3420,8;70979
22;3491,57;78434
18;3528,64;65696
18;3566,76;61608
18;3570,34;70678
18;3552,27;64705
19;3765,96;75589
19;3228,23;63177
18;3584,21;64570
18;3295,61;59546
109;3087,76;341832
18;3459,8;61373
19;3024,4;61793
18;3499,37;58117
18;3385,46;63863
18;3533,34;63807
18;3335,97;70271
18;3405,5;61134
18;3421,82;56534
29;3273,5;89075
18;3613,99;74238
21;3538,33;66879
19;3830,39;71091
19;3401,23;69341
19;3260,91;65013
18;3105,93;56279
18;3324,72;65316
18;3374,77;58768
18;3361,33;66470
18;3206,39;46553
18;3408,6;55182
18;3621,8;54089
21;3201,04;63915
18;3314,04;58147
18;3457,2;69383
18;3408,18;61722
18;3579,03;64912
18;3239,21;56448
18;3229,24;60529
18;3485,1;59460
19;3303,49;65249
18;3374,46;60885
18;3656,26;58098
18;2964,97;50112
20;3179,78;60323
18;3287,56;65925
27;3215,99;83293
18;3337,75;61663
22;3309,92;75047
19;3487,49;67794
27;3493,86;90836
19;3685,03;67188
19;3183,81;66301
19;3398,29;68883
22;3405,4;69639
18;3551,75;63472
18;3672,2;69039
18;3434,69;61694
20;3421,51;72427
18;3208,97;46303
19;3423,89;62673
19;3484,64;74095
18;3469,84;63280
18;3452,73;60029
18;3705,56;81121
19;3330,51;62291
18;3171,31;59087
18;3050,54;59111
18;3346,46;61671
18;3580,99;72284
19;3437,08;62260
18;3692,88;66759
19;3513,55;63492
18;3597,04;67140
18;3459,07;58488
18;3553,28;63129
18;3387,97;58745
18;3667,25;66656
18;3477,03;68095
19;3467,04;66642
18;3441,54;63308
19;3576,58;59704
20;3089,67;66705
18;3534,61;67908
19;3322,55;59981
25;3188,73;81534
19;3149,86;64427
18;3594,61;62973
18;3309,1;55336
20;3572,59;60466
19;3504,48;59284
18;3052,22;60663
18;3660,31;61243
20;3591,89;76289
18;3415,72;66180
53;3190,43;164844
86;2560,05;227778
18;3366,76;51899
27;3129,13;85937
22;3279,01;76197
29;3187,43;90603
19;3476,71;67119
18;3521,42;60883
19;3423,68;71085
18;3406,56;54292
18;3489,72;63798
18;3320,38;59854
43;3319,02;153709
58;3263,18;193252
19;3177,38;54228
18;3197,54;59868
18;3257,5;51925
18;3360,86;72330
18;3635,09;66826
18;3288,47;68180
18;3518,12;61306
18;2971,16;49424
24;3695,68;92817
19;3317,92;69659
19;3603,82;63136
18;3518,87;62143
18;3408,53;64389
20;3543,51;64941
18;3299,21;67066
18;3196,28;47853
18;3017,16;50459
18;3755,74;69547
18;3298,5;60941
34;3333,65;119188
30;3811,07;108698
19;3167,21;61553
18;3406,88;65019
18;3207,55;56482
18;3394,79;55630
25;3532,71;81723
19;3432,44;54449
19;3214,08;61612
18;3572,83;58539
23;3502,88;70201
18;3309,84;59343
18;3765,91;62174
18;3288,22;60793
18;3405,48;65284
18;3067,66;53484
18;3488,59;58017
20;3575,19;74564
18;3382,98;65265
18;3192,85;59395
19;3103,26;58258
18;3754,76;63651
18;3292,92;53254
18;3729,31;60154
18;3361,06;63492
18;3492,15;66961
19;3707,95;76252
18;3432,13;65140
18;3272,34;55015
18;3477,17;62410
18;3245,86;62221
18;3534,15;71656
18;3577,21;65477
18;3466,47;64583
18;3224,48;56428
20;3444,34;68874
18;3545,07;65138
19;3728,95;73872
19;3251,97;63171
20;3601,06;69971
18;3578,72;54005
19;3782,98;67181
18;3345,79;66147
19;3472,63;68583
18;3245,12;62167
18;3290,46;56211
19;3431,64;67766
18;3290,29;60772
18;3512,07;59734
18;3464,09;59446
20;3528,89;75982
18;3483,5;67367
18;3223,24;51424
26;3244,88;75109
29;3226,57;99957
20;3316,48;61414
19;3180,6;58734
19;3535,45;65863
18;3408,67;56350
18;3241,03;60014
18;3299,15;56921
18;3293,63;63279
58;3185,61;181003
19;3195,77;65526
19;3133,07;58585
21;3544,3;74363
18;3449,53;59839
18;3839,13;64198
18;3490,81;54981
18;3315,19;69546
78;2992,8;226187
19;3559,74;63422
18;3212,13;49344
19;3601,65;68804
19;3434,18;60869
19;3402,79;68139
18;3672,52;61878
18;3280,19;64230
18;3438,89;65407
18;3434,7;65292
18;3682,94;73990
18;3392,02;57019
18;3600,87;59132
19;3325,08;67515
18;2924,28;50072
18;3388,1;56339
19;3559,47;63377
18;3515,44;66092
18;3114,2;54331
19;3293,97;57688
18;3592,27;64841
18;3374,36;63544
18;3611,84;59337
18;3398,76;62398
18;3022,14;47219
19;3022,81;61984
18;3629,21;57999
31;3058,97;93671
18;3472,65;59413
20;3499,06;65103
19;3348,27;60244
115;3086,8;352854
18;2991,34;51880
18;3437,08;62137
18;3291,78;61750
18;3254,8;64160
19;3264,91;59035
18;3489,06;67958
19;3360,42;54227
18;3360,41;60152
18;3517,34;64401
18;3264,11;61889
18;3530,67;74254
19;3602,59;64938
24;3570,06;88472
18;3252,12;62709
25;3444,37;86166
18;3277,56;57158
19;3309,82;69278
18;3223,5;60675
18;3487,32;59785
18;3466,8;56559
18;3580,79;62243
18;3349,46;64728
18;3592,32;62280
22;3403,63;82609
25;3562,47;87173
18;3090,13;54073
18;3199,25;62381
21;3341,37;71191
18;3190,58;67058
18;3291,02;57842
23;3257,91;84776
18;3582,05;57831
18;3297,37;56848
18;3436,36;66103
18;3444,2;65596
18;3391;64103
19;3513,88;68725
18;3511,9;69826
22;3398,47;80267
18;3404,81;59137
18;3406,65;60857
18;3442,88;52027
18;3501,33;57410
18;3400,89;62087
19;3274,61;59038
18;3509,51;63891
18;3213,19;58958
18;3238,66;57326
18;3326,93;59520
19;2865,47;53979
21;3613,23;75300
18;3583,2;61611
18;3490,41;59400
27;3570,61;100610
18;3425,44;66219
18;3305,11;54101
18;3420,74;64321
18;3265,81;60086
19;3548,32;65565
22;3257,43;66779
18;3576,59;57831
19;3465,65;68808
20;3503,08;71894
18;3278,72;66290
18;3447,44;64815
18;3683,17;63959
22;3292,36;76716
19;3164,85;57856
29;3304,08;93911
18;3403,7;66679
19;3267,83;63807
18;3250,25;60350
18;3560,05;59722
18;3398,75;64585
18;3322,79;65600
18;3725,44;63167
18;3696,17;68137
18;3468,61;62931
18;3476,95;59107
59;3303,6;199377
18;3211,07;51347
22;3204,74;70533
19;3433,27;63510
19;3207,46;55797
18;3379,27;57815
18;3334,91;59281
18;3575,77;60021
19;3411,01;63367
20;3378,58;67371
19;3427,11;64392
18;3435,37;63833
18;3568,85;66448
19;3459,77;57372
18;3279,38;58378
18;3591,37;64756
18;3462,92;61019
18;3356,33;59990
20;3498,1;60855
29;3527,87;101280
21;3455,41;74166
18;3584,68;66758
18;3110,74;62264
18;3635,01;64926
18;3566,7;61555
20;3855,94;82639
19;3066,75;57954
19;3222,69;45911
21;3106,81;72630
19;3603,9;63955
20;3545,85;72671
24;3143,85;81307
19;3386,17;66114
18;3576,13;63058
18;3088,15;54021
18;3490,58;64835
18;3414,63;60355
20;3230,85;63422
18;3452,51;66877
18;3132,87;55821
18;3727,15;59383
19;3238,16;66449
18;3162,52;58936
25;3250,15;84050
19;3125,07;56235
19;3486,14;68204
18;3185,97;62562
18;3260,92;59238
18;3206,64;57659
58;3286,41;200067
26;3376,61;85298
18;3256,1;62146
18;3254,08;56194
18;3573,23;61978
18;3504,36;64588
19;3552,41;65175
18;3654,93;65239
23;3543,39;85246
23;3608,05;83847
18;3492,87;60733
19;3030,67;59075
19;3396,38;64293
18;3551,76;63548
19;3509,32;65121
18;3342,18;62075
34;3045,14;95535
18;3598,54;66029
18;3249,52;59691
19;3514,14;68226
20;3230,26;62949
20;3403,96;69495
19;4011,33;76078
21;3481,05;68503
18;3310,63;56061
19;3606,6;70808
19;3472,57;69954
18;3168,15;54172
19;3641,96;69384
18;3509,73;64146
18;3183,26;62137
18;3233,45;60867
19;3441,73;58183
18;3411,15;56065
18;3574,79;64674
20;3630,68;74469
18;3278,32;58025
21;3155,76;60643
18;3329,73;67255
18;3568,07;69230
18;3329,88;64391
21;3399,84;75507
26;3385,46;87814
18;3203,32;59644
18;3325,36;57754
18;3639,03;68038
19;3278,76;68396
23;2825,07;65637
18;3252,17;58842
26;3151,6;76353
22;3363,34;72743
18;3627,34;65758
18;3666,06;68205
18;3324,32;58598
18;3523,1;54452
18;3587,66;63622
18;3390,66;56092
18;3127,48;63960
19;3510,41;67607
20;3532,68;66544
21;3616,6;73168
18;3472,46;65848
18;3516,23;68919
20;3353,66;69904
18;3125,34;53586
20;3448,82;80712
68;2994,97;204703
18;3613,59;68034
18;3301,54;55174
18;3363,62;56925
18;3412,2;55359
18;3515,86;56998
21;3093,27;64792
18;3545,84;65861
19;3430,93;66741
18;3084,47;50824
18;3155,71;63697
18;3403,68;62274
23;3462,59;84025
19;3318,75;70375
18;3291,7;57406
21;3275,44;71890
20;3583,39;73324
18;3421,27;58796
20;3637,36;71310
18;3319,54;60001
21;3813,57;83910
22;3129,25;66787
18;3348,87;61492
18;3441,33;72186
18;3199,33;52575
18;3496,55;61740
18;3390,66;63195
18;3625,53;64611
18;3432,31;60899
19;3465,82;67146
18;3365,72;67588
24;3283,92;71824
18;3386,75;60850
35;3034,09;103658
19;3236,38;58461
18;3161,77;54335
19;3610,6;66669
18;3164,97;52595
24;3516,43;87213
23;3330,08;79890
23;3224,27;71832
22;3358,32;72608
18;3244,25;63148
20;3506,6;77934
18;3340,45;64682
18;3260,65;65166
18;3202,95;51216
21;3263,63;68543
18;3134,24;51471
18;3645,46;60230
18;3454,61;54699
19;3389,49;68989
18;3447,08;63878
18;3547,81;60708
18;3391,15;66302
18;3005,36;57211
18;3499,22;57406
18;3399,95;57519
18;3574,84;65387
102;3204,52;321158
19;3260,11;68125
18;3285,84;52015
21;3079,23;67599
19;3575;70706
18;3384,75;61917
18;3400,15;62184
18;3496,84;64409
20;3504,29;81663
18;3328,06;63544
18;3467,95;61043
183;2407,84;440627
18;3251,43;57837
21;3246,02;61366
20;3325,33;66250
18;3439,41;54783
18;3660,23;69957
18;3396,97;64994
20;3256,26;66776
18;3045,52;61473
18;3448,01;69035
18;3303,23;63966
19;3621,02;65451
20;3379,12;63894
19;3399,45;65654
18;3571,46;70411
19;3461,78;55098
20;3408,37;63982
19;3435,14;64004
18;3597,76;63057
18;3183,85;59347
19;3382,37;63297
18;3469,21;59334
18;3620,8;58192
23;3141,79;66842
18;3344,52;60855
18;3512,55;61368
19;3390,91;62902
18;3478,01;66665
18;3499,29;64899
18;3312,93;59391
19;3271,84;70022
18;3472,02;52823
18;3344,8;50728
18;3593,17;73054
18;3274,45;59336
19;3464,07;64279
18;3223,47;64620
19;3511,79;73609
18;3511,6;64748
23;3481,72;72849
18;3472,88;69482
18;3444;65136
18;3697,39;63375
18;3116,75;58294
23;3358;78977
18;2987,18;49521
22;3498,35;78280
19;3368,92;59919
18;3376,83;58758
24;3101,26;77029
18;3486,21;66725
33;3309,77;106311
18;3280,08;54013
18;3603,28;61286
18;3565,44;67787
18;3421,86;63243
18;3295,42;66747
22;3384,18;78428
18;3149,15;56861
20;3501,71;65472
19;3522,46;75061
18;3425,89;61667
18;2866,51;51819
18;3787,14;68267
18;3250,13;63390
18;3342,29;55390
19;3167,89;52429
20;3376,63;64102
20;3514,62;71428
25;3191,04;70449
22;3220,84;72826
22;3029,42;64379
19;3689,97;71488
18;3423,58;56759
18;3414,07;61098
18;3533,63;66572
18;3578,46;56204
18;3582,08;63425
20;3558,36;82507
19;3662,92;76337
18;3564,73;68683
18;3510,66;58969
18;3343,89;50947
18;3061,1;58382
18;3621,41;62279
35;3535,92;121569
19;3282,52;64962
18;3540,36;61147
18;3972,69;69186
18;3361,81;61847
18;3427,99;60297
18;3748,62;68684
25;3394,68;82591
18;3070,63;59036
29;3212,19;94594
18;3074,66;56003
20;3337,91;67055
22;3268,17;70690
18;3558,99;68313
25;3337,61;83153
18;3205,61;58954
18;3447,07;62710
24;3436,39;73766
18;3240,84;57469
18;3590,83;58164
18;3687,39;74725
18;3211,51;56168
19;3524,66;68051
38;2956,8;116889
24;3407,61;76840
22;3275,91;70022
18;3269,61;51218
19;3448,36;61979
18;3447,51;65799
18;3528,81;65766
20;3775,83;76853
18;3422,87;62617
18;3106,11;54793
18;3574,86;65283
18;3376,89;61417
19;3469,91;60160
18;3406,31;58284
18;3501,3;59570
18;3475,19;63244
18;3317,23;56066
74;3409,75;259012
18;3390,23;57325
18;3449,26;57008
18;3390,55;66701
18;3328,02;65086
18;3424,83;65496
18;3172,21;59073
18;3418,15;51787
26;3244,08;82337
18;3387,4;64714
18;3664,94;73534
19;3338,31;69709
18;3327,45;60531
18;3617,05;67589
18;3207,64;61045
18;3537,96;70725
19;3195,26;60906
19;3587,29;75126
18;3516,73;61339
18;3442,05;60845
35;3346,63;113937
24;3606,59;91320
18;3630,13;66896
21;3364,79;72944
19;3522,35;66692
18;3486,47;61345
18;3523,91;63438
19;3448,43;64377
26;3309,3;93161
